   1.3296461978837753E-010  -1.4485683427084293E-072  -8.7155105208921328E-062  -4.5883307035238950E-051  -2.0704740035242058E-040   2.6534651274994114E-063   1.7168670611489036E-058   9.2871291720159059E-063   6.0090357054047270E-058
   1.3615933992931846E-010  -1.7515789246661765E-072  -1.0291346723914605E-061  -5.2908170928628005E-051  -2.3314519775357763E-040   3.0597181433185217E-063   1.9332737953171289E-058   1.0709014949011645E-062   6.7664594267767926E-058
   1.3943081911183887E-010  -2.1179730615889050E-072  -1.2152107105545272E-061  -6.1008561283017019E-051  -2.6253255583168515E-040   3.5281696427856118E-063   2.1769580475813405E-058   1.2348595458847593E-062   7.6193544847233713E-058
   1.4278090161343595E-010  -2.5610092837034767E-072  -1.4349308305038821E-061  -7.0349144223426402E-051  -2.9562411527293405E-040   4.0683423889684718E-063   2.4513580794744741E-058   1.4239200379506899E-062   8.5797547981686169E-058
   1.4621147602377261E-010  -3.0967195317821038E-072  -1.6943781594205492E-061  -8.1119796720224132E-051  -3.3288678115373303E-040   4.6912171067202264E-063   2.7603455365921135E-058   1.6419262256530093E-062   9.6612111307972308E-058
   1.4972447630936196E-010  -3.7444892973041507E-072  -2.0007357039612153E-061  -9.3539466439992685E-051  -3.7484631073160440E-040   5.4094557007117661E-063   3.1082800755326016E-058   1.8933097766367947E-062   1.0878982285435745E-057
   1.5332188290382834E-010  -4.5277591159436693E-072  -2.3624852175145440E-061  -1.0786062255029328E-050  -4.2209473161012046E-040   6.2376586487703519E-063   3.5000708764310951E-058   2.1831808593345554E-062   1.2250250398013216E-057
   1.5700572382436370E-010  -5.4748727989877749E-072  -2.7896420242906702E-061  -1.2437438795497993E-050  -4.7529869494404346E-040   7.1926618028563278E-063   3.9412459089899884E-058   2.5174320233408658E-062   1.3794363368775498E-057
   1.6077807581501368E-010  -6.6201030972333810E-072  -3.2940323015378854E-061  -1.4341645728908729E-050  -5.3520888154421087E-040   8.2938786310951155E-063   4.4380299293015392E-058   2.9028579841629244E-062   1.5533107851300062E-057
   1.6464106551742872E-010  -8.0048919125541476E-072  -3.8896204966586225E-061  -1.6537392097505648E-050  -6.0267059359718765E-040   9.5636948580189172E-063   4.9974323079792120E-058   3.3472937473510991E-062   1.7491016651100036E-057
   1.6859687066974401E-010  -9.6793499360832654E-072  -4.5928959440314460E-061  -1.9069313406101838E-050  -6.7863568144392841E-040   1.1027923525332634E-062   5.6273459287999719E-058   3.8597738798210074E-062   1.9695714871034700E-057
   1.7264772133427099E-010  -1.1704069979687560E-071  -5.4233293853280953E-061  -2.1988878979995753E-050  -7.6417597369695333E-040   1.2716329723741617E-062   6.3366585532470295E-058   4.4507161660579685E-062   2.2178309687416829E-057
   1.7679590115467738E-010  -1.4152319618874933E-071  -6.4039120324498656E-061  -2.5355438241894861E-050  -8.6049840018872715E-040   1.4663235662683693E-062   7.1353782222740578E-058   5.1321333825990568E-062   2.4973829256414494E-057
   1.8104374864338221E-010  -1.7112692491253984E-071  -7.5617920974724671E-061  -2.9237427176756751E-050  -9.6896202112914017E-040   1.6908218377934998E-062   8.0347744646569223E-058   5.9178774957836535E-062   2.8121716943519898E-057
   1.8539365849987703E-010  -2.0692314191775266E-071  -8.9290264124227608E-061  -3.3713759509703666E-050  -1.0910972027414589E-039   1.9496914260159928E-062   9.0475373042422611E-058   6.8239212468529355E-062   3.1666387849249622E-057
   1.8984808296072188E-010  -2.5020718774936455E-071  -1.0543467948079758E-060  -3.8875430877137763E-050  -1.2286272099380918E-039   2.2481946759033110E-062   1.0187956309681457E-057   7.8686828485172845E-062   3.5657855483554424E-057
   1.9440953318198406E-010  -3.0254536141049595E-071  -1.2449813803456274E-060  -4.4827368600894606E-050  -1.3834925206968367E-039   2.5923996121450602E-062   1.1472122212936368E-057   9.0734003934756574E-062   4.0152437430955932E-057
   1.9908058065488256E-010  -3.6583159926728189E-071  -1.4700842680371435E-060  -5.1690564667903498E-050  -1.5578782051980136E-039   2.9893032909583026E-062   1.2918153941199068E-057   1.0462563585911324E-061   4.5213549962777283E-057
   2.0386385865545611E-010  -4.4235601000779432E-071  -1.7358876103572131E-060  -5.9604535274932330E-050  -1.7542447560315419E-039   3.4469740374003649E-062   1.4546454265664206E-057   1.2064411572290319E-061   5.0912602808354412E-057
   2.0876206372905532E-010  -5.3488774569615168E-071  -2.0497503841432391E-060  -6.8730156936418719E-050  -1.9753628044702397E-039   3.9747154596073921E-062   1.6379997674158012E-057   1.3911506991437830E-061   5.7330006709816488E-057
   2.1377795721050238E-010  -6.4677520773593108E-071  -2.4203621296847489E-060  -7.9252936808173982E-050  -2.2243522126347371E-039   4.5832555740619528E-062   1.8444654529280792E-057   1.6041397913264690E-061   6.4556307976358469E-057
   2.1891436678078193E-010  -7.8206721384731459E-071  -2.8579835275103401E-060  -9.1386783706691624E-050  -2.5047260931253115E-039   5.2849648864672874E-062   2.0769556085920999E-057   1.8497381122163849E-061   7.2693466046322878E-057
   2.2417418806112777E-010  -9.4565951066777231E-071  -3.3747304734282302E-060  -1.0537835648187823E-049  -2.8204403772118049E-039   6.0941078614061528E-062   2.3387505518279219E-057   2.1329382261213245E-061   8.1856292082676899E-057
   2.2956038624541023E-010  -1.1434719337555223E-070  -3.9849095166587772E-060  -1.2151207813750457E-049  -3.1759496309574980E-039   7.0271328926896703E-062   2.6335440755646135E-057   2.4594970728873765E-061   9.2174068899408177E-057
   2.3507599777175177E-010  -1.3826626257988035E-070  -4.7054139479306167E-060  -1.4011591762737901E-049  -3.5762699068230376E-039   8.1030066689767751E-062   2.9654955657552111E-057   2.8360529959212047E-061   1.0379237507575298E-056
   2.4072413203429910E-010  -1.6718870648379067E-070  -5.5561915035418953E-060  -1.6156805686022643E-049  -4.0270495175441624E-039   9.3435997316869934E-062   3.3392886881663647E-057   3.2702606875248551E-061   1.1687513899521641E-056
   2.4650797313612373E-010  -2.0216112758294144E-070  -6.5607966341479821E-060  -1.8630457844137884E-049  -4.5346487308679014E-039   1.0774131062885457E-061   3.7601974724687140E-057   3.7709467947340462E-061   1.3160695179052052E-056
   2.5243078168424745E-010  -2.4444905595819519E-070  -7.7470426282585376E-060  -2.1482833042863656E-049  -5.1062295095981733E-039   1.2423680740803253E-061   4.2341607260704272E-057   4.3482893488414694E-061   1.4819567182961179E-056
   2.5849589662778391E-010  -2.9558274439421379E-070  -9.1477716449976914E-060  -2.4771914830653523E-049  -5.7498565631356926E-039   1.4325781084325344E-061   4.7678658276147572E-057   5.0140246660756192E-061   1.6687535749024965E-056
   2.6470673714025802E-010  -3.5741254288841349E-070  -1.0801763975083755E-059  -2.8564564197273943E-049  -6.4746111362898533E-039   1.6519098303314400E-061   5.3688430824129013E-057   5.7816859253426501E-061   1.8790956960280756E-056
   2.7106680454714267E-010  -4.3217585636007560E-070  -1.2754811703624192E-059  -3.2937878734420654E-049  -7.2907191408691483E-039   1.9048218511476766E-061   6.0455719711453337E-057   6.6668782728803165E-061   2.1159509015771498E-056
   2.7757968429970789E-010  -5.2257810852484553E-070  -1.5060986499909927E-059  -3.7980759887511854E-049  -8.2096954379121274E-039   2.1964554079949752E-061   6.8076007909327325E-057   7.6875960461910077E-061   2.3826610974622480E-056
   2.8424904799630498E-010  -6.3189064173492240E-070  -1.7784136633975834E-059  -4.3795720158026057E-049  -9.2445063063077162E-039   2.5327388756099243E-061   7.6656813768268218E-057   8.8645885658326296E-061   2.6829894281664921E-056
   2.9107865545220103E-010  -7.6406909543615624E-070  -2.0999654665949227E-059  -5.0500966993359744E-049  -1.0409752390136626E-038   2.9205082792850859E-061   8.6319208045992803E-057   1.0221781930933179E-060   3.0211733727650001E-056
   2.9807235681915999E-010  -9.2389654694640004E-070  -2.4796564748096413E-059  -5.8232805725969677E-049  -1.1721874706055769E-038   3.3676462586657370E-061   9.7199522152916612E-057   1.1786765392770673E-060   3.4019845335660602E-056
   3.0523409475594070E-010  -1.1171565943167885E-069  -2.9279987328074217E-059  -6.7148410408901590E-049  -1.3199386617323393E-038   3.8832423072758861E-061   1.0945127171685287E-056   1.3591352193463778E-060   3.8307959609396067E-056
   3.1256790665094467E-010  -1.3508426445411507E-069  -3.4574049490668766E-059  -7.7429018873833560E-049  -1.4863135047549790E-038   4.4777775451576336E-061   1.2324732260834361E-056   1.5672226270618284E-060   4.3136579642715505E-056
   3.2007792689827668E-010  -1.6334109805184285E-069  -4.0825321513006454E-059  -8.9283616961046215E-049  -1.6736594619719017E-038   5.1633377807040300E-061   1.3878232998792577E-056   1.8071687974222392E-060   4.8573834786944394E-056
   3.2776838922848286E-010  -1.9750867643785179E-069  -4.8206874776998097E-059  -1.0295318681500817E-048  -1.8846198870632828E-038   5.9538591928334771E-061   1.5627548478804477E-056   2.0838513954832077E-060   5.4696441920512262E-056
   3.3564362909528788E-010  -2.3882340503579429E-069  -5.6923073385399887E-059  -1.1871560560544870E-048  -2.1221713214041387E-038   6.8654116277757282E-061   1.7597360638221918E-056   2.4028948702994823E-060   6.1590787884207246E-056
   3.4370808611968920E-010  -2.8878031966941693E-069  -6.7215232141049803E-059  -1.3689129425575002E-048  -2.3896654914756521E-038   7.9165252693651182E-061   1.9815462507719033E-056   2.7707847896067986E-060   6.9354148354595722E-056
   3.5196630659276409E-010  -3.4918718668117037E-069  -7.9368297534883457E-059  -1.5784973100693750E-048  -2.6908765999349515E-038   9.1285673234345432E-061   2.2313150356280675E-056   3.1949996794542648E-060   7.8096060352964962E-056
   3.6042294603861151E-010  -4.2222991967286041E-069  -9.3718736710838059E-059  -1.8201696222559443E-048  -3.0300545775932711E-038   1.0526176373609243E-060   2.5125665265089357E-056   3.6841630488430787E-060   8.7939867755528211E-056
   3.6908277183888538E-010  -5.1055168007191276E-069  -1.1066385281993487E-058  -2.0988426313689978E-048  -3.4119850476658531E-038   1.2137763238159695E-060   2.8292690360668394E-056   4.2482186897552495E-060   9.9024461611226457E-056
   3.7795066592036844E-010  -6.1734852389419056E-069  -1.3067278466597580E-058  -2.4201812453869890E-048  -3.8420568483414926E-038   1.3996088509362790E-060   3.1858910722738173E-056   4.8986328160860503E-060   1.1150623982150583E-055
   3.8703162750713926E-010  -7.4648505582476750E-069  -1.5429949517661707E-058  -2.7907176850829795E-048  -4.3263380663915799E-038   1.6138928515714961E-060   3.5874643867124067E-056   5.6486271506004217E-060   1.2556131383291497E-055
   3.9633077593885217E-010  -9.0263427573240855E-069  -1.8219810829563761E-058  -3.2179842719486817E-048  -4.8716616546088976E-038   1.8609843244755094E-060   4.0396549699326609E-056   6.5134476981361646E-060   1.4138799347739574E-055
   4.0585335355673124E-010  -1.0914466781708515E-068  -2.1514101890964262E-058  -3.7106665462979435E-048  -5.4857218410758558E-038   2.1459061836901100E-060   4.5488429955603324E-056   7.5106746687030840E-060   1.5920958501955257E-055
   4.1560472865891949E-010  -1.3197547239860548E-068  -2.5404027719675510E-058  -4.2787798281641338E-048  -6.1771826905668060E-038   2.4744503650805880E-060   5.1222128411692195E-056   8.6605798506571051E-060   1.7927754189088691E-055
   4.2559039852681470E-010  -1.5958200831361629E-068  -2.9997283943872173E-058  -4.9338728101335700E-048  -6.9558003498046281E-038   2.8532955656529004E-060   5.7678544560306671E-056   9.9865386986651939E-060   2.0187501256537296E-055
   4.3581599252414016E-010  -1.9296325955764543E-068  -3.5421038438493738E-058  -5.6892623207853946E-048  -7.8325607013947142E-038   3.2901430090752085E-060   6.4948775059798889E-056   1.1515505513451074E-059   2.2732083563499526E-055
   4.4628727527046177E-010  -2.3332717685493447E-068  -4.1825452065637229E-058  -6.5603040310291676E-048  -8.8198343686497805E-038   3.7938729972626206E-060   7.3135399059443515E-056   1.3278561372837177E-059   2.5597403845404411E-055
   4.5701014989095402E-010  -2.8213438915981702E-068  -4.9387835993353119E-058  -7.5647046063003502E-048  -9.9315512583456954E-038   4.3747254304286531E-060   8.2353925536544373E-056   1.5311545952507316E-059   2.8823890282557937E-055
   4.6799066134426238E-010  -3.4115105869586759E-068  -5.8317560691326054E-058  -8.7228816500744566E-048  -1.1183397104090555E-037   5.0445079652323983E-060   9.2734423066096592E-056   1.7655786080215113E-059   3.2457066920328724E-055
   4.7923499983030902E-010  -4.1251279217067916E-068  -6.8861852512688367E-058  -1.0058378755679007E-047  -1.2593034783440122E-037   5.8168360424934879E-060   1.0442335501874851E-055   2.0358935833600108E-059   3.6548195989317827E-055
   4.9074950427997728E-010  -4.9880192088830882E-068  -8.1312638344711278E-058  -1.1598344103626772E-047  -1.4180353531413987E-037   6.7074096637866561E-060   1.1758564608042719E-055   2.3475945259230094E-059   4.1155001188247428E-055
   5.0254066592865724E-010  -6.0314094625451928E-068  -9.6014627827650123E-058  -1.3374082333447559E-047  -1.5967749566657225E-037   7.7343325432602001E-060   1.3240700925071100E-055   2.7070177405105104E-059   4.6342482134614653E-055
   5.1461513197563740E-010  -7.2930553213876242E-068  -1.1337485690408170E-057  -1.5421690908544735E-047  -1.7980442089751710E-037   8.9184801224454613E-060   1.4909656615328868E-055   3.1214696373832513E-059   5.2183831474711444E-055
   5.2697970933141951E-010  -8.8186113288717599E-068  -1.3387395691885020E-057  -1.7782793910146838E-047  -2.0246829112194038E-037   1.0283923929098337E-059   1.6788979762932726E-055   3.5993752580152496E-059   5.8761467592867852E-055
   5.3964136845508740E-010  -1.0663282010752956E-067  -1.5807946126344019E-057  -2.0505388177045926E-047  -2.2798888136619410E-037   1.1858420906495651E-059   1.8905186624438479E-055   4.1504495405355514E-059   6.6168197490749672E-055
   5.5260724728384862E-010  -1.2893819532836502E-067  -1.8666151796873824E-057  -2.3644818991501412E-047  -2.5672627341621585E-037   1.3673977660335599E-059   2.1288135758901287E-055   4.7858948063633612E-059   7.4508526244614171E-055
   5.6588465525701801E-010  -1.5590939227164582E-067  -2.2041144326118836E-057  -2.7264905145170821E-047  -2.8908593637095610E-037   1.5767501093301574E-059   2.3971449315882829E-055   5.5186284825672268E-059   8.3900131515828848E-055
   5.7948107743666696E-010  -1.8852240396003063E-067  -2.6026362975136368E-057  -3.1439236255547838E-047  -3.2552444758527569E-037   1.8181548653489500E-059   2.6992987425706687E-055   6.3635456891223945E-059   9.4475523919538287E-055
   5.9340417872727731E-010  -2.2795738087215804E-067  -3.0732141579941212E-057  -3.6252668704892577E-047  -3.6655593472132232E-037   2.0965193447828569E-059   3.0395382385290911E-055   7.3378220289713111E-059   1.0638391667828006E-054
   6.0766180819680142E-010  -2.7564133643454580E-067  -3.6288763226918380E-057  -4.1803050611164478E-047  -4.1275932980076199E-037   2.4175021806579428E-059   3.4226640176488769E-055   8.4612627360289094E-059   1.1979333093998029E-054
   6.2226200350151219E-010  -3.3329978561372780E-067  -4.2850067238222266E-057  -4.8203210896577389E-047  -4.6478653761126058E-037   2.7876283577612018E-059   3.8540817804305739E-055   9.7567052786853478E-059   1.3489296646591991E-054
   6.3721299541720004E-010  -4.0301918522466156E-067  -5.0597708328917905E-057  -5.5583252887393470E-047  -5.2337163371413837E-037   3.2144218533623006E-059   4.3398786011490706E-055   1.1250483602933055E-058   1.5189587113683697E-054
   6.5252321247921949E-010  -4.8732243545178804E-067  -5.9746185854094231E-057  -6.4093199069900103E-047  -5.8934122183648724E-037   3.7065585855804069E-059   4.8869088131279023E-055   1.2972963452357133E-058   1.7104194694322402E-054
   6.6820128573401977E-010  -5.8926017471310080E-067  -7.0548782384006573E-057  -7.3906040765040150E-047  -6.6362609678045685E-037   4.2740427785344795E-059   5.5028907196082122E-055   1.4959159646995331E-058   1.9260133487226790E-054
   6.8425605360486133E-010  -7.1252117150737815E-067  -8.3304576021316491E-057  -8.5221254716063070E-047  -7.4727437740877121E-037   4.9284103294522386E-059   6.1965154947368504E-055   1.7249447869207969E-058   2.1687822645011726E-054
   7.0069656687441926E-010  -8.6156580793277023E-067  -9.8366720601332604E-057  -9.8268858074522557E-047  -8.4146629500392010E-037   5.6829633118041239E-059   6.9775698112223155E-055   1.9890385425810476E-058   2.4421515571858021E-054
   7.1753209378710210E-010  -1.0417874851728809E-066  -1.1615222301869571E-056  -1.1331408421482718E-046  -9.4753084565644902E-037   6.5530403814669589E-059   7.8570739248606040E-055   2.2935657671019114E-058   2.7499783220356686E-054
   7.3477212527398610E-010  -1.2597077916425027E-066  -1.3715348837285568E-056  -1.3066277442766441E-046  -1.0669645416364633E-036   7.5563285827547351E-059   8.8474371642019060E-055   2.6447169329186462E-058   3.0966058306515786E-054
   7.5242638030326515E-010  -1.5232124962353667E-066  -1.6195195256801141E-056  -1.5066759509513421E-046  -1.2014525263200809E-036   8.7132228927484376E-059   9.9626330192550347E-055   3.0496302901870862E-058   3.4869248121569230E-054
   7.7050481135925534E-010  -1.8418369064337957E-066  -1.9123417979606083E-056  -1.7373520673101853E-046  -1.3528923505905025E-036   1.0047240812777340E-058   1.1218396299626821E-054   3.5165369740283165E-058   3.9264424587001605E-054
   7.8901761005306884E-010  -2.2271109173703118E-066  -2.2581087057223979E-056  -2.0033453061833987E-046  -1.5234207461782184E-036   1.1585500434883446E-058   1.2632445143845990E-054   4.0549283280588843E-058   4.4213601288979467E-054
   8.0797521286805439E-010  -2.6929762379519430E-066  -2.6663930657576247E-056  -2.3100628109027386E-046  -1.7154437737060424E-036   1.3359271701486372E-058   1.4224731012330467E-054   4.6757488455893665E-058   4.9786608455808994E-054
   8.2738830704332344E-010  -3.2562908919620065E-066  -3.1484985369531785E-056  -2.6637395722592218E-046  -1.9316707707986923E-036   1.5404612064272176E-058   1.6017720191274435E-054   5.3916186506071663E-058   5.6062078223872818E-054
   8.4726783659861182E-010  -3.9374392502523607E-066  -3.7177725703642647E-056  -3.0715651740206525E-046  -2.1751525792499633E-036   1.7763099464041342E-058   1.8036710779206972E-054   6.2170900411646131E-058   6.3128554093363102E-054
   8.6762500850389821E-010  -4.7610696689125135E-066  -4.3899759431446150E-056  -3.5418299434961503E-046  -2.4493245906079289E-036   2.0482677531604890E-058   2.0310189628813409E-054   7.1689433102122878E-058   7.1085740227826441E-054
   8.8847129899728973E-010  -5.7569864259067648E-066  -5.1837191071357682E-056  -4.0840934781021438E-046  -2.7580552175216096E-036   2.3618630191031971E-058   2.2870234280272157E-054   8.2665278573478456E-058   8.0045908224409968E-054
   9.0981846005466085E-010  -6.9612282322121565E-066  -6.1209774327560543E-056  -4.7093789737655625E-046  -3.1057004747571341E-036   2.7234705477068685E-058   2.5752965556987460E-054   9.5321555256393824E-058   9.0135481203216261E-054
   9.3167852601478308E-010  -8.4173723448750352E-066  -7.2276996130306485E-056  -5.4303973054493365E-046  -3.4971654399683266E-036   3.1404411411731477E-058   2.8999057209750808E-054   1.0991554159287743E-057   1.0149681756666604E-053
   9.5406382036360499E-010  -1.0178111473252914E-065  -8.5345260719170543E-056  -6.2618054149721551E-046  -3.9379734614253378E-036   3.6212510282868072E-058   3.2654309800072645E-054   1.2674390602131960E-057   1.1429021959670823E-053
   9.7698696268153680E-010  -1.2307160540979633E-065  -1.0077637266500418E-055  -7.2205042585957811E-046  -4.4343440891424832E-036   4.1756741700313730E-058   3.6770296919641824E-054   1.4614873768499921E-057   1.2869619522943705E-053
   1.0004608757576848E-009  -1.4881562302589306E-065  -1.1899755368927627E-055  -8.3259823711053396E-046  -4.9932808289896634E-036   4.8149809456208928E-058   4.1405092863949520E-054   1.6852450045726647E-057   1.4491800492017571E-053
   1.0244987928749896E-009  -1.7994475246808382E-065  -1.4051327060328242E-055  -9.6007120303628498E-046  -5.6226699579329745E-036   5.5521672578445448E-058   4.6624092026991124E-054   1.9432605164521851E-057   1.6318452953341222E-053
   1.0491142652704028E-009  -2.1758544670731480E-065  -1.6591920183165422E-055  -1.1070606075570111E-045  -6.3313917946102901E-036   6.4022187149829714E-058   5.2500931578004200E-054   2.2407788837646295E-057   1.8375349972139274E-053
   1.0743211697743390E-009  -2.6309978912041234E-065  -1.9591872919346401E-055  -1.2765544665504323E-045  -7.1294459952289996E-036   7.3824152596250055E-058   5.9118530439027628E-054   2.5838480963086736E-057   2.0691513235689248E-053
   1.1001337166336489E-009  -3.1813478243374563E-065  -2.3134241152615116E-055  -1.4719982684621933E-045  -8.0280926425859486E-036   8.5126824368724219E-058   6.6570259222381808E-054   2.9794421065508355E-057   2.3299622532742366E-053
   1.1265664575225522E-009  -3.8468194788001382E-065  -2.7317097929401587E-055  -1.6973650144485119E-045  -9.0400111189224033E-036   9.8159964425467032E-058   7.4961257634971383E-054   3.4356025968219549E-057   2.6236476846561606E-053
   1.1536342937460867E-009  -4.6514939124555318E-065  -3.2256248680106879E-055  -1.9572359818206675E-045  -1.0179479004166503E-035   1.1318851185231729E-057   8.4409917937587203E-054   3.9616024514136034E-057   2.9543513567413211E-053
   1.1813524846406013E-009  -5.6244894362180115E-065  -3.8088437373726797E-055  -2.2568938525640724E-045  -1.1462573523751581E-035   1.3051796856631829E-057   9.5049555389714229E-054   4.5681342566539777E-057   3.3267393150250686E-053
   1.2097366561761473E-009  -6.8010153016837168E-065  -4.4975132370141873E-055  -2.6024301000375487E-045  -1.2907398388224737E-035   1.5050060958285970E-057   1.0703028924837223E-053   5.2675276607910672E-057   3.7460657466649925E-053
   1.2388028097655166E-009  -8.2236457980609182E-065  -5.3106996784080687E-055  -3.0008688168236386E-045  -1.4534339225273795E-035   1.7354264408941813E-057   1.2052116086131969E-053   6.0740000122019274E-057   4.2182471140100527E-053
   1.2685673312849326E-009  -9.9438608633569126E-065  -6.2709167125612088E-055  -3.4603095008968700E-045  -1.6366351208097824E-035   2.0011247289620701E-057   1.3571251873933420E-053   7.0039453709073072E-057   4.7499456324364404E-053
   1.2990470003115237E-009  -1.2023908959013991E-064  -7.4047486359998058E-055  -3.9900917026796716E-045  -1.8429282938398758E-035   2.3075021012166362E-057   1.5281870425894473E-053   8.0762677684412587E-057   5.3486632703029182E-053
   1.3302589995826781E-009  -1.4539059618635559E-064  -8.7435863952848141E-055  -4.6009848799123905E-045  -2.0752241153678218E-035   2.6607866266945759E-057   1.7208107588976437E-053   9.3127654905814877E-057   6.0228475973159543E-053
   1.3622209246827429E-009  -1.7580327182506992E-064  -1.0324496666888729E-054  -5.3054073197452130E-045  -2.3368001404774435E-035   3.0681599068931070E-057   1.9377141461648295E-053   1.0738574194698845E-056   6.7820109747698573E-053
   1.3949507939624218E-009  -2.1257764279839535E-064  -1.2191248073367713E-054  -6.1176785782433668E-045  -2.6313470497725997E-035   3.5379030638166896E-057   2.1819575860237007E-053   1.2382677869366114E-056   7.6368647693192526E-053
   1.4284670586965001E-009  -2.5704444238163483E-064  -1.4395522947424855E-054  -7.0543105689723195E-045  -2.9630207225066239E-035   4.0795650791374156E-057   2.4569872120072513E-053   1.4278498023123358E-056   8.5994704840078431E-053
   1.4627886134856732E-009  -3.1081276528538634E-064  -1.6998348192156183E-054  -8.1343432178219873E-045  -3.3365008733302482E-035   4.7041569064452632E-057   2.7666835323773705E-053   1.6464573079363783E-056   9.6834099388888247E-053
   1.4979348069082556E-009  -3.7582829500359132E-064  -2.0071784851921565E-054  -9.3797315073405237E-045  -3.7570570800135102E-035   5.4243753025221108E-057   3.1154161816946203E-053   1.8985341788172079E-056   1.0903976902362033E-052
   1.5339254524278137E-009  -4.5444371109213720E-064  -2.3700923170585285E-054  -1.0815791778366185E-044  -4.2306231337302706E-035   6.2548609276783190E-057   3.5081055736533842E-053   2.1892046580308403E-056   1.2278392877060126E-052
   1.5707808395629215E-009  -5.4950382415967796E-064  -2.7986238371479874E-054  -1.2471716361331386E-044  -4.7638807609194010E-035   7.2124959618071574E-057   3.9502923250551308E-053   2.5243775226707414E-056   1.3826050084859584E-052
   1.6085217453252466E-009  -6.6444851930119387E-064  -3.3046372380597943E-054  -1.4381166998772678E-044  -5.3643538980200989E-035   8.3167472861208423E-057   4.4482154304359504E-053   2.9108661978472637E-056   1.5568785079369552E-052
   1.6471694459324515E-009  -8.0343723311366468E-064  -3.9021418506314529E-054  -1.6582959121935954E-044  -6.0405148491619574E-035   9.5900622067237767E-057   5.0089002903491792E-053   3.3565272604001025E-056   1.7531186846396713E-052
   1.6867457288025787E-009  -9.7149946867189642E-064  -4.6076800014483672E-054  -1.9121850891641459E-044  -6.8019038246973254E-035   1.1058324764350632E-056   5.6402578353373381E-053   3.8704201478514955E-056   1.9740943739541327E-052
   1.7272729048365354E-009  -1.1747167950449356E-063  -5.4407849979275353E-054  -2.2049453042836645E-044  -7.6592635471037841E-035   1.2751381906061835E-056   6.3511961441119895E-053   4.4629913191447841E-056   2.2229234145812281E-052
   1.7687738209957767E-009  -1.4204429172503558E-063  -6.4245219205743540E-054  -2.5425278028159545E-044  -8.6246908234754174E-035   1.4703650214946584E-056   7.1517461308621053E-053   5.1462866108005273E-056   2.5031166393458133E-052
   1.8112718731821303E-009  -1.7175697801736095E-063  -7.5861261945780613E-054  -2.9317949787480568E-044  -9.7118072231792407E-035   1.6954815531415542E-056   8.0532030750133194E-053   5.9341961052663331E-056   2.8186274108733897E-052
